time,cart_x,angle,force,cart_vx,angle_vel
20.966000080108643,132,0.8641821243865921,-15,-124.99974668077307,4.112346545402235
20.98200011253357,130,0.9420000403794636,-15,-124.99974668077307,4.863609893167307
20.996999979019165,128,1.0335116124941248,-15,-133.3345201386019,6.100825777518708
21.01200008392334,126,1.13193702783139,-15,-133.33240085830087,6.561648466196502
21.028000116348267,124,1.2548260548419161,-15,-124.99974668077307,7.6805486230812186
21.043999910354614,122,1.3876855095324125,-15,-125.00160934612863,8.303822826580555
21.05999994277954,120,1.534448705775876,-15,-124.99974668077307,9.172681176246758
21.075999975204468,118,1.699707098478888,-15,-124.99974668077307,10.328628612374109
21.092000007629395,116,1.9040406279065694,-15,-124.99974668077307,12.770819708424229
21.10800004005432,114,2.0988707752212563,-15,-124.99974668077307,12.176859530056785
21.122999906539917,112,2.3305590816706676,-15,-133.3345201386019,15.446024581078799
21.138000011444092,110,2.5636907166275478,-15,-133.33240085830087,15.542000302410909
21.153000116348267,109,2.7270857790050074,15,-66.66620042915044,10.89292797758926
21.170000076293945,107,2.9793938201264107,15,-117.64733601671739,14.841684446764745
21.18499994277954,105,-3.050932766389048,15,-133.3345201386019,-402.02535084604597
21.200000047683716,106,-2.7509856098921066,15,66.66620042915044,19.99633725317886
21.21499991416931,108,-2.432966381462123,15,133.3345201386019,21.20147060878013
21.23099994659424,108,-2.158798930342464,15,0.0,17.13543096903532
21.246999979019165,110,-1.886766598747877,15,124.99974668077307,17.001986269151715
21.26200008392334,112,-1.6262948320406134,15,133.33240085830087,17.364663005441347
21.278000116348267,113,-1.3843094251276797,15,62.499873340386536,15.124057282280251
21.292999982833862,115,-1.148791296892679,15,133.3345201386019,15.701348306077765
21.30900001525879,117,-0.931026543968271,15,124.99974668077307,13.610269475776068
21.325000047683716,118,-0.8117078806503705,15,62.499873340386536,7.457401344513008
21.33999991416931,119,-0.5984188934785372,15,66.66726006930095,14.219392377702405
21.355000019073486,121,-0.40489178628508343,15,133.33240085830087,12.901716916632468
21.371000051498413,122,-0.22679884805388587,15,62.499873340386536,11.13078608226713
21.38599991798401,124,-0.05654343694481738,15,133.3345201386019,11.35046177061402
21.401000022888184,126,0.09232933473159899,15,133.33240085830087,9.924782035023126
